1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,20850LFRGM14824,110022522377,LAFARGE MID ATLANTIC LLC -ROCKVILLE EAST CONCRETE,14824 S LAWN LN,ROCKVILLE,MONTGOMERY,MD,20850,,,39.098978,-77.136243,,HOLCIM PARTICIPATIONS (US) INC,081260273,HOLCIM PARTICIPATIONS (US) INC,HOLCIM LTD,NA,HOLCIM LTD,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222798290,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.008,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.900,0.000,0.000,40.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.900,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,40.900,0.000,0.000,40.916,,PRODUCTION,1.150
2024,21226CTGPT2201S,110019893329,CITGO PETROLEUM CORP,2201 SOUTHPORT AVE,BALTIMORE,BALTIMORE (CITY),MD,21226,,,39.229478,-76.568788,,PDV HOLDING INC.,119272531,PDV HOLDING INC,PDVSA PETROLEOS S.A.,885354373,PDVSA PETROLEOS SA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222771851,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,319.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.000,0.000,0.000,324.000,0.000,0.000,0.000,0.000,0.000,0.000,392.000,0.000,716.000,,PRODUCTION,0.860
2024,2190WQKRTP7MUNT,110071433344,QUIKRETE - PERRYVILLE MD PLANT,700 MOUNTAIN HILL RD,PERRYVILLE,CECIL,MD,21903,,,39.576732,-76.025346,,QUIKRETE HOLDINGS,004300406,QUIKRETE HOLDINGS,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1324222711879,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.987,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.004,0.000,0.000,1.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.004,,PRODUCTION,0.890
2024,2107WLTCMF19CLA,110071423698,ELITE COMFORT SOLUTIONS - HAVRE DE GRACE,1900 CLARK ROAD,HAVRE DE GRACE,HARFORD,MD,21078,,,39.530576,-76.115543,,LEGGETT & PLATT INC,007140064,LEGGETT & PLATT INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222561033,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.800,0.000,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.800,,PRODUCTION,6.100
2024,2162WDXNVL365HA,110071498448,DIXON VALVE & COUPLING CO,365 HAACKE DR.,CHESTERTOWN,KENT,MD,21620,,,39.229002,-76.069845,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332912,332911,332919,,,,1324222771281,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9146.500,0.000,0.000,0.000,9146.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9146.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9146.500,0.000,0.000,9146.500,,PRODUCTION,1.000
2024,21795PSNCH16414,110000340523,ENGINEERED POLYMER SOLUTIONS INC.,16414 INDUSTRIAL LN,WILLIAMSPORT,WASHINGTON,MD,21795,,,39.597371,-77.800568,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223087356,Toluene diisocyanate (mixed isomers),NO,0026471625,26471-62-5,239681,NO,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21740NDPNDSECUR,110000340408,HOLCIM(US) INC.,1260 SECURITY RD,HAGERSTOWN,WASHINGTON,MD,21742,,,39.650032,-77.689572,,HOLCIM PARTICIPATIONS (US) INC,081260273,HOLCIM PARTICIPATIONS (US) INC,HOLCIM LTD,NA,HOLCIM LTD,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324223044773,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2865.000,4441.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7306.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7306.710,0.000,0.000,7306.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7306.710,,PRODUCTION,0.760
2024,2109WCCRLL979CR,110071315117,C-CARE LLC,979 CORPORATE BLVD,LINTHICUM HEIGHTS,ANNE ARUNDEL,MD,21090,,,39.208919,-76.673523,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325620,,,,,,1324222446243,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,2.100,0.000,2.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,12.100,0.000,0.000,10.000,0.000,2.100,0.000,0.000,0.000,0.000,0.000,0.000,12.100,,,
2024,21230SHRWN2325H,110000340131,SHERWIN-WILLIAMS CO,2325 HOLLINS FERRY RD,BALTIMORE,BALTIMORE (CITY),MD,21230,,,39.263753,-76.642670,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223129139,Triethylamine,NO,0000121448,121-44-8,31708,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,55.000,226.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,281.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.000,0.000,310.000,0.000,660.000,631.000,0.000,0.000,281.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,310.000,941.000,,PRODUCTION,0.960
2024,2067WSMBRS21BUG,110071071824,SMO BARSTOW PLANT,201 BUGEYE SQ,PRINCE FREDERICK,CALVERT,MD,20678,,,38.512073,-76.644255,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,457210,,,,,,1324223095009,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21226CHMTL711PI,110000867036,VIBRANTZ SPECIALTY PRODUCTS LLC,610 PITTMAN RD,BALTIMORE,ANNE ARUNDEL,MD,21226,,,39.194777,-76.564171,,VIBRANTZ TECHNOLOGIES INC,080520213,VIBRANTZ TECHNOLOGIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1324223034543,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,118.000,47.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,,PRODUCTION,0.240
2024,21826TLNTCEDENR,110000340667,CULPEPER OF FRUITLAND LLC,28114 OLD EDEN RD,EDEN,WICOMICO,MD,21822,,,38.290964,-75.638628,,NA,,JEFFERSON HOMEBUILDERS INC,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324222406833,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,960.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,960.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,960.000,960.000,0.000,0.000,0.000,0.000,960.000,0.000,0.000,0.000,0.000,0.000,0.000,960.000,,PRODUCTION,1.000
2024,2067WSMBRS21BUG,110071071824,SMO BARSTOW PLANT,201 BUGEYE SQ,PRINCE FREDERICK,CALVERT,MD,20678,,,38.512073,-76.644255,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,457210,,,,,,1324223094982,Cumene,NO,0000098828,98-82-8,18309,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,20705GGPRS11642,110000856681,EATON AEROSPACE,11642 OLD BALTIMORE PIKE,BELTSVILLE,PRINCE GEORGE'S,MD,20705,,,39.045655,-76.893607,,EATON CORP,004155818,EATON CORP,NA,,NA,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1324223067861,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,2.000,0.000,2.000,0.000,645.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.000,0.000,0.000,714.000,0.000,200.000,0.000,0.000,67000.000,67200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67914.000,719.000,0.000,0.000,5.000,0.760,713.240,0.000,0.000,0.000,67200.000,0.000,0.000,67919.000,,PRODUCTION,1.320
2024,20623SDPRT9CMMR,110042010098,U.S. DHS FLETC CHELTENHAM MD,9000 COMMO RD,CHELTENHAM,PRINCE GEORGE'S,MD,20623,,,38.746302,-76.846527,,NA,,US DEPARTMENT OF HOMELAND SECURITY,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1324222565994,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,349.580,0.000,0.000,0.000,0.000,0.000,349.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,349.580,349.580,0.000,0.000,0.000,349.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,349.580,,ACTIVITY,0.010
2024,21222TNMCC2300E,110000339820,TNEMEC CO INC,2300 EDGEWATER AVE,BALTIMORE,BALTIMORE (CITY),MD,21222,,,39.261900,-76.535417,,TNEMEC CO INC,077410538,TNEMEC CO INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222732190,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,15.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,16.000,,PRODUCTION,1.180
2024,2061WSMBRY7115I,110071071806,SMO BRYANS ROAD PLANT,7115 INDIAN HEAD HWY,BRYANS ROAD,CHARLES,MD,20616,,,38.628660,-77.069376,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,454310,,,,,,1324223085984,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,2122WKMRWT3925F,110041352791,KEMIRA WATER SOLUTIONS INC,3925 FORT ARMISTEAD RD,BALTIMORE,BALTIMORE (CITY),MD,21226,,,39.208000,-76.542799,,KEMIRA WATER SOLUTIONS INC,627945702,KEMIRA WATER SOLUTIONS INC,KEMIRA OYJ,368448882,KEMIRA OYJ,NO,325,Chemicals,,,,,,,325180,,,,,,1324222489585,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,188.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,193.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,193.000,0.000,0.000,193.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,193.000,,PRODUCTION,0.950
2024,21224GLDBN2301S,110001251797,GOLD BOND BUILDING PRODUCTS - BALTIMORE,2301 S NEWKIRK ST,BALTIMORE,BALTIMORE (CITY),MD,21224,,,39.265546,-76.555299,,SPANGLER COS INC,055165518,SPANGLER COS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327420,,,,,,1324222853855,Vanadium (except when contained in an alloy),NO,0007440622,7440-62-2,150193,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.040,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.890,0.000,0.000,0.000,0.000,0.000,0.000,96.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.890,97.120,0.000,0.000,0.230,96.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.120,,PRODUCTION,0.990
2024,21078MRCNC1300R,110012464001,CYTEC ENGINEERED INC,1300 REVOLUTION ST,HAVRE DE GRACE,HARFORD,MD,21078,,,39.536988,-76.112063,,SYENSQO HOLDING INC,874748937,SYENSQO HOLDING INC,SYENSQO SA,372787070,SYENSQO SA,NO,325,Chemicals,,,,,,,325520,,,,,,1324222915769,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,159387.000,0.000,0.000,0.000,0.000,159387.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,15.000,0.000,159402.000,250.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,159387.000,0.000,15.000,159652.000,0.000,PRODUCTION,0.950
2024,21502BLTPV11521,110006643515,BELT PAVING INC,11521 MILNOR AVE,CUMBERLAND,ALLEGANY,MD,21502,,,39.628608,-78.802405,,NA,,THE BELT GROUP,NA,,NA,NO,324,Petroleum,,,,,,,324121,,,,,,1324222524783,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.000
2024,2079WWTRLX7751W,110070056823,ELITE SPICE INC.,7751 WATERLOO RD,JESSUP,HOWARD,MD,20794,,,39.157454,-76.778831,,ELITE SPICE INC,182893370,ELITE SPICE INC,NA,,NA,NO,311,Food,,,,,,,311942,,,,,,1324223082304,Propylene oxide,NO,0000075569,75-56-9,5660,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,178.000,424.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,602.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,602.000,0.000,0.000,602.000,0.000,0.000,0.000,0.000,0.000,0.000,141600.000,0.000,142202.000,,PRODUCTION,1.000
2024,21643HRLCK37DEL,110000340319,PERDUE FOODS LLC - HURLOCK HATCHERY FEEDMILL & GRANARY,37 DELAWARE AVE,HURLOCK,DORCHESTER,MD,21643,,,38.628935,-75.870558,,PERDUE FARMS INC,022666820,PERDUE FARMS INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1324222590972,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
